Date,Year,Month,Customer Age,Customer Gender,Country,State,Product Category,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue
79,2016,7,38,0,3,26,0,7,3,175,224.666667,525,674
122,2016,0,38,0,3,26,0,13,2,1,1.5,2,3
125,2016,0,38,0,3,26,0,13,2,179.5,232,359,464
125,2016,0,38,0,3,26,0,13,2,31,38,62,76
138,2016,0,38,0,3,26,0,7,3,23.33,26.333333,70,79
143,2016,0,38,0,3,26,0,13,2,118,142,236,284
172,2016,8,38,0,3,26,0,13,2,58,75,116,150
172,2016,8,38,0,3,26,0,13,1,25,28,25,28
173,2016,8,38,0,3,26,0,13,3,207.67,270.666667,623,812
178,2016,8,38,0,3,26,0,7,2,105,134,210,268
191,2016,8,38,0,3,26,0,13,1,85,105,85,105
201,2016,6,38,0,3,26,0,7,1,105,143,105,143
216,2016,6,38,0,3,26,0,7,2,192.5,262.5,385,525
232,2016,6,38,0,3,26,0,7,1,315,405,315,405
243,2016,5,38,0,3,26,0,7,2,105,134.5,210,269
298,2015,1,38,0,3,26,0,13,2,100,115,200,230
315,2015,1,38,0,3,26,0,13,1,175,182,175,182
315,2015,1,38,0,3,26,0,13,3,30,33,90,99
315,2015,1,38,0,3,26,0,7,2,157.5,183,315,366
319,2015,1,38,0,3,26,0,13,2,507.5,583.5,1015,1167
319,2015,1,38,0,3,26,0,13,1,90,89,90,89
319,2015,1,38,0,3,26,0,13,3,17.67,19,53,57
322,2015,1,38,0,3,26,0,13,1,245,247,245,247
322,2015,1,38,0,3,26,0,13,3,13.33,13.666667,40,41
322,2015,1,38,0,3,26,0,7,3,315,351,945,1053
323,2015,1,38,0,3,26,0,13,2,225,243,450,486
328,2015,11,38,0,3,26,0,13,1,425,471,425,471
376,2015,10,38,0,3,26,0,7,1,35,41,35,41
387,2015,9,38,0,3,26,0,13,1,105,116,105,116
387,2015,9,38,0,3,26,0,7,1,455,505,455,505
396,2015,9,38,0,3,26,0,13,1,100,105,100,105
416,2015,2,38,0,3,26,0,13,2,2.5,2.5,5,5
416,2015,2,38,0,3,26,0,13,1,240,265,240,265
416,2015,2,38,0,3,26,0,13,2,32,37,64,74
182,2016,8,38,1,3,3,0,5,2,198,278,396,556
201,2016,6,38,1,3,3,0,5,1,242,301,242,301
204,2016,6,38,1,3,3,0,5,3,14.67,18,44,54
225,2016,6,38,1,3,3,0,5,1,22,25,22,25
270,2016,5,38,1,3,3,0,5,1,528,677,528,677
281,2016,5,38,1,3,3,0,5,2,209,249,418,498
122,2016,0,38,0,3,3,0,1,2,477,604.5,954,1209
148,2016,0,38,0,3,3,0,5,1,198,265,198,265
194,2016,8,38,0,3,3,1,10,2,1147.5,1237,2295,2474
51,2015,3,38,0,3,3,1,10,1,2071,2188,2071,2188
213,2015,6,38,0,3,3,1,10,3,690.33,681,2071,2043
240,2015,6,38,0,3,3,1,10,1,2071,1959,2071,1959
318,2015,1,38,0,3,3,1,10,1,2320,2290,2320,2290
318,2015,1,38,0,3,3,0,1,2,159,187.5,318,375
327,2015,11,38,0,3,3,1,10,3,765,800.666667,2295,2402
433,2015,2,38,0,3,3,1,10,2,1147.5,1153.5,2295,2307
32,2016,4,24,1,3,26,2,6,1,196,275,196,275
399,2015,9,24,1,3,26,1,10,1,2320,2152,2320,2152
11,2015,4,24,0,3,3,1,10,3,690.33,680.666667,2071,2042
61,2015,3,24,0,3,3,1,10,2,1024.5,962.5,2049,1925
64,2015,3,24,0,3,3,1,10,2,1024.5,887,2049,1774
67,2015,3,24,0,3,3,1,10,2,1024.5,915,2049,1830
324,2015,1,24,0,3,3,1,10,2,384.5,365,769,730
363,2015,10,24,0,3,3,1,10,3,765,767,2295,2301
381,2015,10,24,0,3,3,1,10,3,765,818,2295,2454
418,2015,2,24,0,3,3,1,10,2,1147.5,1199.5,2295,2399
420,2015,2,24,0,3,3,1,10,1,769,764,769,764
428,2015,2,24,0,3,3,1,10,1,2320,2027,2320,2027
35,2016,4,24,1,3,3,0,5,2,55,67,110,134
85,2016,7,24,1,3,3,0,5,3,88,118.666667,264,356
91,2016,7,24,1,3,3,0,5,1,308,345,308,345
194,2016,8,24,1,3,3,0,5,2,198,238.5,396,477
208,2016,6,24,1,3,3,0,5,3,44,59,132,177
418,2015,2,24,1,3,3,0,1,3,424,451,1272,1353
82,2015,7,26,0,3,18,1,11,2,500,461,1000,922
348,2015,11,26,0,3,18,1,11,1,1120,928,1120,928
428,2015,2,26,0,3,18,1,11,1,1701,1630,1701,1630
394,2015,9,25,0,3,3,0,1,1,636,716,636,716
48,2016,3,27,1,3,3,2,9,2,425,552,850,1104
48,2016,3,27,1,3,3,2,9,3,198,250,594,750
73,2016,3,27,1,3,3,0,5,3,154,216,462,648
73,2016,3,27,1,3,3,2,9,1,324,412,324,412
113,2016,7,27,1,3,3,0,7,1,665,821,665,821
125,2016,0,27,1,3,3,2,9,2,108,128.5,216,257
130,2016,0,27,1,3,3,0,7,2,35,37.5,70,75
135,2016,0,27,1,3,3,0,7,2,210,256.5,420,513
136,2016,0,27,1,3,3,0,7,2,297.5,394.5,595,789
153,2016,0,27,1,3,3,0,5,2,176,212,352,424
164,2016,8,27,1,3,3,0,5,2,242,298.5,484,597
184,2016,8,27,1,3,3,0,5,2,187,217.5,374,435
185,2016,8,27,1,3,3,0,5,2,55,62.5,110,125
207,2016,6,27,1,3,3,0,7,1,385,498,385,498
221,2016,6,27,1,3,3,0,7,3,105,113,315,339
239,2016,6,27,1,3,3,0,7,2,437.5,529.5,875,1059
267,2015,5,27,1,3,3,0,7,3,128.33,153,385,459
298,2015,1,27,1,3,3,2,9,3,33.33,39.333333,100,118
305,2015,1,27,1,3,3,0,7,2,455,554,910,1108
307,2015,1,27,1,3,3,0,7,1,105,109,105,109
318,2015,1,27,1,3,3,0,7,2,367.5,390,735,780
319,2015,1,27,1,3,3,0,7,2,525,562,1050,1124
319,2015,1,27,1,3,3,2,9,2,550,559,1100,1118
336,2015,11,27,1,3,3,2,9,2,600,599,1200,1198
359,2015,10,27,1,3,3,0,7,3,35,38,105,114
375,2015,10,27,1,3,3,0,7,1,105,108,105,108
376,2015,10,27,1,3,3,0,7,1,245,252,245,252
376,2015,10,27,1,3,3,2,9,2,567,573,1134,1146
391,2015,9,27,1,3,3,2,9,1,50,53,50,53
406,2015,9,27,1,3,3,0,7,3,280,291.666667,840,875
426,2015,2,27,1,3,3,0,7,3,186.67,204.666667,560,614
437,2015,2,27,1,3,3,2,9,3,324,354.666667,972,1064
5,2016,4,28,1,3,3,0,13,1,120,168,120,168
5,2016,4,28,1,3,3,0,13,3,7,9,21,27
16,2016,4,28,1,3,3,0,5,1,571,816,571,816
16,2016,4,28,1,3,3,0,7,2,192.5,240.5,385,481
16,2016,4,28,1,3,3,0,5,1,308,369,308,369
16,2016,4,28,1,3,3,0,7,1,35,44,35,44
17,2016,4,28,1,3,3,0,5,3,51.33,60,154,180
22,2016,4,28,1,3,3,0,7,3,81.67,99.333333,245,298
30,2016,4,28,1,3,3,0,7,2,280,354.5,560,709
30,2016,4,28,1,3,3,0,13,3,50,68.333333,150,205
30,2016,4,28,1,3,3,0,13,1,15,17,15,17
32,2016,4,28,1,3,3,0,13,3,20,25.666667,60,77
32,2016,4,28,1,3,3,0,13,2,17.5,21,35,42
46,2016,3,28,1,3,3,0,13,3,251.33,302,754,906
46,2016,3,28,1,3,3,0,13,3,15,19,45,57
74,2016,3,28,1,3,3,0,13,2,87.5,117.5,175,235
78,2016,7,28,1,3,3,0,13,3,14.67,18.666667,44,56
79,2016,7,28,1,3,3,0,13,1,490,587,490,587
88,2016,7,28,1,3,3,0,5,1,528,719,528,719
92,2016,7,28,1,3,3,0,5,3,219.67,317,659,951
92,2016,7,28,1,3,3,0,7,1,315,358,315,358
125,2016,0,28,1,3,3,0,7,1,350,416,350,416
137,2016,0,28,1,3,3,0,7,2,17.5,24,35,48
150,2016,0,28,1,3,3,0,13,1,348,378,348,378
150,2016,0,28,1,3,3,0,13,2,40,51.5,80,103
168,2016,8,28,1,3,3,0,7,1,980,1128,980,1128
186,2016,8,28,1,3,3,0,13,3,50,59.333333,150,178
190,2016,8,28,1,3,3,0,13,3,245,312,735,936
190,2016,8,28,1,3,3,0,13,1,11,12,11,12
191,2016,8,28,1,3,3,0,7,1,700,807,700,807
219,2016,6,28,1,3,3,0,13,2,20.5,28,41,56
219,2016,6,28,1,3,3,0,13,2,20,22.5,40,45
234,2016,6,28,1,3,3,0,13,2,53.5,69.5,107,139
234,2016,6,28,1,3,3,0,13,3,23,29.333333,69,88
234,2016,6,28,1,3,3,0,13,1,56,68,56,68
237,2016,6,28,1,3,3,0,13,1,21,25,21,25
258,2016,5,28,1,3,3,0,5,1,44,52,44,52
279,2016,5,28,1,3,3,0,13,2,456.5,522,913,1044
279,2016,5,28,1,3,3,0,13,1,72,96,72,96
271,2015,5,28,1,3,3,0,7,1,630,712,630,712
302,2015,1,28,1,3,3,0,13,2,245,260.5,490,521
308,2015,1,28,1,3,3,0,7,2,175,204.5,350,409
308,2015,1,28,1,3,3,0,7,3,315,345.666667,945,1037
313,2015,1,28,1,3,3,0,13,3,163.33,187.666667,490,563
313,2015,1,28,1,3,3,0,13,3,10,11,30,33
313,2015,1,28,1,3,3,0,7,1,875,874,875,874
332,2015,11,28,1,3,3,0,13,2,65,73,130,146
332,2015,11,28,1,3,3,0,7,1,210,231,210,231
366,2015,10,28,1,3,3,0,13,1,105,132,105,132
366,2015,10,28,1,3,3,0,13,2,32.5,33,65,66
366,2015,10,28,1,3,3,0,7,2,332.5,383.5,665,767
374,2015,10,28,1,3,3,0,7,3,140,152.333333,420,457
378,2015,10,28,1,3,3,0,13,2,87.5,103,175,206
378,2015,10,28,1,3,3,0,13,2,5.5,6,11,12
381,2015,10,28,1,3,3,0,13,2,455,539.5,910,1079
381,2015,10,28,1,3,3,0,13,1,145,147,145,147
406,2015,9,28,1,3,3,0,7,2,315,349,630,698
407,2015,9,28,1,3,3,0,13,1,600,618,600,618
407,2015,9,28,1,3,3,0,13,3,21.33,23,64,69
416,2015,2,28,1,3,3,0,7,1,840,888,840,888
444,2015,2,28,1,3,3,0,13,3,81.67,91.333333,245,274
444,2015,2,28,1,3,3,0,13,1,90,89,90,89
444,2015,2,28,1,3,3,0,7,2,70,75.5,140,151
444,2015,2,28,1,3,3,0,13,2,455,497,910,994
444,2015,2,28,1,3,3,0,13,3,21.67,23.666667,65,71
444,2015,2,28,1,3,3,0,7,2,385,453,770,906
30,2016,4,28,1,3,3,2,6,3,81.67,89.666667,245,269
426,2015,2,28,1,3,26,0,8,3,366.67,429.666667,1100,1289
99,2016,7,28,1,3,26,1,10,1,540,527,540,527
181,2015,8,28,1,3,26,1,10,2,1035.5,1024.5,2071,2049
424,2015,2,28,1,3,26,1,10,2,1160,1106.5,2320,2213
424,2015,2,28,1,3,26,0,4,2,67.5,76,135,152
424,2015,2,28,1,3,26,1,10,3,765,786,2295,2358
426,2015,2,28,1,3,26,1,10,2,1160,1103,2320,2206
9,2016,4,26,1,3,3,2,9,1,500,679,500,679
92,2016,7,26,1,3,3,2,9,3,54,63.666667,162,191
166,2016,8,26,1,3,3,2,9,3,126,156,378,468
223,2016,6,26,1,3,3,2,9,2,325,422.5,650,845
360,2015,10,26,1,3,3,2,9,2,575,549.5,1150,1099
432,2015,2,26,1,3,3,2,9,3,133.33,135,400,405
305,2015,1,30,1,3,3,2,3,2,94.5,106.5,189,213
334,2015,11,30,1,3,3,2,3,1,252,304,252,304
389,2015,9,30,1,3,3,2,3,1,198,187,198,187
425,2015,2,30,1,3,3,2,3,3,78,89.333333,234,268
443,2015,2,30,1,3,3,2,3,3,63,75.333333,189,226
443,2015,2,30,0,3,18,1,10,3,773.33,678.666667,2320,2036
443,2015,2,30,0,3,18,0,8,1,1595,1772,1595,1772
59,2016,3,28,0,3,26,0,5,1,220,273,220,273
78,2016,7,28,0,3,26,0,5,3,66,81.333333,198,244
78,2016,7,28,0,3,26,0,2,3,13.33,16,40,48
78,2016,7,28,0,3,26,0,2,2,5,6.5,10,13
91,2016,7,28,0,3,26,0,2,2,62.5,87,125,174
91,2016,7,28,0,3,26,0,2,3,26.67,33.333333,80,100
312,2015,1,28,0,3,26,0,2,3,87,94.666667,261,284
312,2015,1,28,0,3,26,0,2,1,55,62,55,62
395,2015,9,28,0,3,26,0,2,3,33.33,35.666667,100,107
395,2015,9,28,0,3,26,0,2,2,75,81,150,162
431,2015,2,28,0,3,26,0,2,3,86.67,92.333333,260,277
431,2015,2,28,0,3,26,0,2,2,25,29.5,50,59
436,2015,2,28,0,3,26,0,2,1,210,234,210,234
436,2015,2,28,0,3,26,0,2,1,90,96,90,96
26,2016,4,28,0,3,3,0,5,1,110,140,110,140
4,2016,4,32,0,3,26,0,13,1,5,6,5,6
4,2016,4,32,0,3,26,0,7,2,157.5,195.5,315,391
14,2016,4,32,0,3,26,0,7,1,245,332,245,332
34,2016,4,32,0,3,26,0,7,1,385,498,385,498
46,2016,3,32,0,3,26,2,9,1,1404,1808,1404,1808
83,2016,7,32,0,3,26,2,9,2,175,184,350,368
84,2016,7,32,0,3,26,2,9,1,864,1078,864,1078
89,2016,7,32,0,3,26,2,9,2,25,35,50,70
100,2016,7,32,0,3,26,0,7,1,140,171,140,171
107,2016,7,32,0,3,26,0,13,3,13.33,18.333333,40,55
107,2016,7,32,0,3,26,0,13,2,3.5,4,7,8
113,2016,7,32,0,3,26,0,13,3,268.33,360,805,1080
113,2016,7,32,0,3,26,0,13,3,23.33,31.333333,70,94
113,2016,7,32,0,3,26,0,13,1,9,11,9,11
121,2016,0,32,0,3,26,2,9,2,650,832,1300,1664
132,2016,0,32,0,3,26,0,13,1,120,151,120,151
132,2016,0,32,0,3,26,0,13,2,16,18.5,32,37
132,2016,0,32,0,3,26,0,13,3,125,135.666667,375,407
132,2016,0,32,0,3,26,0,13,2,3.5,4.5,7,9
137,2016,0,32,0,3,26,0,13,3,65.33,82,196,246
137,2016,0,32,0,3,26,0,13,2,4,5.5,8,11
137,2016,0,32,0,3,26,2,9,2,650,769.5,1300,1539
153,2016,0,32,0,3,26,0,13,2,55,73,110,146
153,2016,0,32,0,3,26,0,13,2,122.5,161,245,322
179,2016,8,32,0,3,26,2,9,3,342,388,1026,1164
191,2016,8,32,0,3,26,0,7,1,665,868,665,868
204,2016,6,32,0,3,26,0,13,2,62.5,70,125,140
204,2016,6,32,0,3,26,0,13,2,14.5,17.5,29,35
205,2016,6,32,0,3,26,0,13,2,40,49,80,98
205,2016,6,32,0,3,26,0,13,1,225,298,225,298
205,2016,6,32,0,3,26,0,13,2,11.5,15,23,30
232,2016,6,32,0,3,26,2,9,3,540,686,1620,2058
291,2016,5,32,0,3,26,0,13,2,270,323.5,540,647
312,2015,1,32,0,3,26,0,7,2,192.5,202,385,404
312,2015,1,32,0,3,26,2,9,1,1150,1289,1150,1289
316,2015,1,32,0,3,26,0,13,3,16.67,17.333333,50,52
316,2015,1,32,0,3,26,0,13,2,420,478,840,956
316,2015,1,32,0,3,26,0,7,2,420,461.5,840,923
317,2015,1,32,0,3,26,0,13,3,97.67,99.666667,293,299
317,2015,1,32,0,3,26,0,13,3,37.33,40.666667,112,122
347,2015,11,32,0,3,26,0,13,2,367.5,375,735,750
347,2015,11,32,0,3,26,0,13,3,11.67,12.666667,35,38
347,2015,11,32,0,3,26,0,13,3,20,22.333333,60,67
369,2015,10,32,0,3,26,0,13,2,114,127,228,254
369,2015,10,32,0,3,26,0,13,3,1.33,1.333333,4,4
369,2015,10,32,0,3,26,0,7,2,437.5,488.5,875,977
403,2015,9,32,0,3,26,0,13,2,187.5,190.5,375,381
405,2015,9,32,0,3,26,0,13,2,300,349,600,698
405,2015,9,32,0,3,26,0,13,2,35,36.5,70,73
405,2015,9,32,0,3,26,0,13,2,13.5,14,27,28
421,2015,2,32,0,3,26,0,13,3,50,54.333333,150,163
421,2015,2,32,0,3,26,0,13,1,5,5,5,5
421,2015,2,32,0,3,26,0,7,2,122.5,133,245,266
428,2015,2,32,0,3,26,0,7,3,58.33,65,175,195
440,2015,2,32,0,3,26,0,13,1,540,561,540,561
440,2015,2,32,0,3,26,0,13,1,7,7,7,7
441,2015,2,32,0,3,26,2,9,1,1250,1462,1250,1462
6,2016,4,32,1,3,18,0,13,3,193.33,271.333333,580,814
6,2016,4,32,1,3,18,0,13,1,69,92,69,92
63,2016,3,32,1,3,18,0,13,2,37.5,48.5,75,97
325,2015,1,32,1,3,18,0,13,1,150,156,150,156
325,2015,1,32,1,3,18,0,13,3,0.67,0.666667,2,2
336,2015,11,32,1,3,18,0,13,3,116.67,142.333333,350,427
336,2015,11,32,1,3,18,0,13,3,6.67,7.333333,20,22
336,2015,11,32,1,3,18,0,4,2,119.5,134.5,239,269
415,2015,2,32,1,3,18,0,13,1,95,99,95,99
415,2015,2,32,1,3,18,0,13,2,315,353,630,706
415,2015,2,32,1,3,18,0,13,3,22,25.333333,66,76
415,2015,2,32,1,3,18,0,4,1,151,169,151,169
421,2015,2,32,1,3,18,0,13,1,900,930,900,930
442,2015,2,32,1,3,18,0,13,1,72,88,72,88
442,2015,2,32,1,3,18,0,13,1,848,1014,848,1014
442,2015,2,32,1,3,18,0,13,3,7.67,9,23,27
26,2016,4,32,1,3,3,1,10,3,765,900.333333,2295,2701
102,2016,7,32,1,3,3,1,10,3,180,190,540,570
187,2016,8,32,1,3,3,1,10,1,769,847,769,847
191,2016,8,32,1,3,3,1,10,3,773.33,781,2320,2343
208,2016,6,32,1,3,3,1,10,2,1160,1184.5,2320,2369
311,2015,1,32,1,3,3,1,10,1,2295,2094,2295,2094
390,2015,9,32,1,3,3,1,10,3,773.33,655.333333,2320,1966
405,2015,9,32,1,3,3,1,10,3,188.33,188.666667,565,566
427,2015,2,32,1,3,3,1,10,3,773.33,727.666667,2320,2183
15,2016,4,33,0,3,3,2,9,3,100,110,300,330
50,2016,3,33,0,3,3,2,9,3,270,336,810,1008
123,2016,0,33,0,3,3,2,9,3,433.33,518.666667,1300,1556
194,2016,8,33,0,3,3,2,9,1,750,850,750,850
218,2016,6,33,0,3,3,2,9,1,1200,1553,1200,1553
381,2015,10,33,0,3,3,2,9,3,400,456,1200,1368
403,2015,9,33,0,3,3,2,9,2,135,133.5,270,267
409,2015,9,33,0,3,3,2,9,2,405,430,810,860
412,2015,9,33,0,3,3,2,9,3,90,99,270,297
418,2015,2,33,0,3,3,2,9,1,600,645,600,645
268,2016,5,33,0,3,3,0,1,3,159,188.666667,477,566
55,2016,3,34,1,3,18,0,13,1,300,370,300,370
55,2016,3,34,1,3,18,0,13,1,70,81,70,81
111,2016,7,34,1,3,18,0,13,1,848,1088,848,1088
246,2016,5,34,1,3,18,0,13,2,315,384,630,768
246,2016,5,34,1,3,18,0,13,1,100,110,100,110
283,2016,5,34,1,3,18,0,13,2,42.5,58,85,116
283,2016,5,34,1,3,18,0,13,1,29,36,29,36
381,2015,10,34,1,3,18,0,13,2,12,14,24,28
381,2015,10,34,1,3,18,0,13,2,375,389,750,778
62,2016,3,36,0,3,26,0,13,1,870,1243,870,1243
62,2016,3,36,0,3,26,0,13,3,25,32,75,96
81,2016,7,36,0,3,26,0,4,3,53,64,159,192
83,2016,7,36,0,3,26,0,13,3,93.33,104.666667,280,314
83,2016,7,36,0,3,26,0,13,1,30,38,30,38
99,2016,7,36,0,3,26,0,13,2,150.5,193.5,301,387
99,2016,7,36,0,3,26,0,13,2,22,25,44,50
121,2016,0,36,0,3,26,0,13,2,50,55.5,100,111
121,2016,0,36,0,3,26,0,13,1,319,431,319,431
147,2016,0,36,0,3,26,0,13,3,38.33,51,115,153
147,2016,0,36,0,3,26,0,13,1,980,1199,980,1199
147,2016,0,36,0,3,26,0,13,1,32,42,32,42
150,2016,0,36,0,3,26,0,13,3,175,203.666667,525,611
150,2016,0,36,0,3,26,0,13,3,23.33,24.666667,70,74
236,2016,6,36,0,3,26,0,13,2,25,30.5,50,61
236,2016,6,36,0,3,26,0,13,1,240,331,240,331
256,2016,5,36,0,3,26,0,13,1,28,33,28,33
256,2016,5,36,0,3,26,0,13,1,228,279,228,279
285,2016,5,36,0,3,26,0,13,3,10,13.333333,30,40
285,2016,5,36,0,3,26,0,13,1,64,76,64,76
295,2016,5,36,0,3,26,0,13,1,25,30,25,30
295,2016,5,36,0,3,26,0,13,2,240,265.5,480,531
295,2016,5,36,0,3,26,0,13,2,4.5,5.5,9,11
309,2015,1,36,0,3,26,0,13,3,6.67,7.666667,20,23
309,2015,1,36,0,3,26,0,13,2,22,24,44,48
327,2015,11,36,0,3,26,0,13,2,35,39,70,78
327,2015,11,36,0,3,26,0,13,2,525,504,1050,1008
356,2015,10,36,0,3,26,0,13,3,36.67,39.333333,110,118
359,2015,10,36,0,3,26,0,13,2,5,6,10,12
400,2015,9,36,0,3,26,0,4,1,16,17,16,17
400,2015,9,36,0,3,26,0,1,2,159,192,318,384
421,2015,2,36,0,3,26,0,4,2,75.5,75,151,150
316,2015,1,36,1,3,3,0,4,1,199,190,199,190
147,2016,0,37,1,3,3,0,4,1,239,323,239,323
43,2016,3,30,1,3,3,0,7,2,175,236.5,350,473
85,2016,7,30,1,3,3,0,7,2,437.5,527,875,1054
93,2016,7,30,1,3,3,0,2,2,130.5,157,261,314
93,2016,7,30,1,3,3,0,2,1,130,146,130,146
97,2016,7,30,1,3,3,0,7,1,805,1004,805,1004
107,2016,7,30,1,3,3,0,2,2,85.5,118,171,236
107,2016,7,30,1,3,3,0,2,2,57.5,79,115,158
147,2016,0,30,1,3,3,0,7,3,151.67,184.666667,455,554
155,2016,8,30,1,3,3,0,2,1,225,264,225,264
155,2016,8,30,1,3,3,0,2,2,62.5,81.5,125,163
169,2016,8,30,1,3,3,0,2,3,18.33,24,55,72
169,2016,8,30,1,3,3,0,2,3,12,14.333333,36,43
234,2016,6,30,1,3,3,0,7,3,186.67,259.666667,560,779
243,2016,5,30,1,3,3,0,7,1,105,124,105,124
256,2016,5,30,1,3,3,0,7,1,175,228,175,228
274,2016,5,30,1,3,3,0,7,2,70,80.5,140,161
257,2015,5,30,1,3,3,0,2,3,23.33,27.333333,70,82
257,2015,5,30,1,3,3,0,2,2,20,23.5,40,47
257,2015,5,30,1,3,3,0,7,2,192.5,203,385,406
277,2015,5,30,1,3,3,0,2,1,10,12,10,12
298,2015,1,30,1,3,3,0,7,1,770,811,770,811
306,2015,1,30,1,3,3,0,7,1,420,435,420,435
308,2015,1,30,1,3,3,0,2,3,45,44.666667,135,134
308,2015,1,30,1,3,3,0,2,2,25,30,50,60
323,2015,1,30,1,3,3,0,7,1,700,772,700,772
325,2015,1,30,1,3,3,0,7,3,268.33,308.666667,805,926
342,2015,11,30,1,3,3,0,7,1,945,1076,945,1076
345,2015,11,30,1,3,3,0,7,1,35,38,35,38
370,2015,10,30,1,3,3,0,7,1,350,388,350,388
377,2015,10,30,1,3,3,0,2,2,57.5,65,115,130
377,2015,10,30,1,3,3,0,2,1,300,297,300,297
378,2015,10,30,1,3,3,0,2,1,45,45,45,45
390,2015,9,30,1,3,3,0,2,2,30,33,60,66
390,2015,9,30,1,3,3,0,2,1,105,112,105,112
392,2015,9,30,1,3,3,0,7,2,140,150.5,280,301
400,2015,9,30,1,3,3,0,2,2,5,5.5,10,11
400,2015,9,30,1,3,3,0,2,1,90,96,90,96
421,2015,2,30,1,3,3,0,2,3,56.67,64.666667,170,194
421,2015,2,30,1,3,3,0,2,1,15,16,15,16
421,2015,2,30,1,3,3,0,7,3,46.67,46.333333,140,139
425,2015,2,30,1,3,3,0,7,1,595,674,595,674
439,2015,2,30,1,3,3,0,7,2,70,81.5,140,163
443,2015,2,30,1,3,3,0,2,3,54,61.666667,162,185
443,2015,2,30,1,3,3,0,2,2,7.5,7.5,15,15
160,2016,8,37,1,3,18,2,6,1,196,246,196,246
366,2015,10,38,0,3,18,0,4,1,24,26,24,26
74,2016,3,38,1,3,3,0,4,1,87,96,87,96
201,2016,6,38,1,3,3,2,15,1,1016,1287,1016,1287
225,2016,6,38,1,3,3,0,4,1,56,72,56,72
241,2016,6,38,1,3,3,0,4,3,50.33,67.333333,151,202
281,2016,5,38,1,3,3,2,15,1,1143,1329,1143,1329
346,2015,11,38,1,3,3,0,4,1,215,237,215,237
346,2015,11,38,1,3,3,0,4,1,32,32,32,32
359,2015,10,38,1,3,3,2,15,1,1334,1366,1334,1366
436,2015,2,38,1,3,3,2,15,3,190.67,209.333333,572,628
14,2016,4,38,1,3,26,0,13,3,14.67,16.666667,44,50
14,2016,4,38,1,3,26,0,4,2,8,10,16,20
17,2016,4,38,1,3,26,0,4,2,24,27,48,54
38,2016,4,38,1,3,26,0,13,1,240,301,240,301
38,2016,4,38,1,3,26,0,13,3,48.33,58.333333,145,175
123,2016,0,38,1,3,26,0,13,1,95,110,95,110
192,2016,8,38,1,3,26,0,13,1,350,402,350,402
296,2015,1,38,1,3,26,0,13,2,44,51.5,88,103
296,2015,1,38,1,3,26,0,13,3,282.67,294.333333,848,883
315,2015,1,38,1,3,26,0,13,3,5,5.333333,15,16
315,2015,1,38,1,3,26,0,13,3,268.33,281,805,843
347,2015,11,38,1,3,26,0,13,2,172,192,344,384
357,2015,10,38,1,3,26,0,13,2,10,10.5,20,21
357,2015,10,38,1,3,26,0,13,3,7,7.333333,21,22
360,2015,10,38,1,3,26,0,13,1,85,99,85,99
360,2015,10,38,1,3,26,0,13,2,29,30,58,60
428,2015,2,38,1,3,26,0,4,2,67.5,72.5,135,145
1,2016,4,39,0,3,3,0,7,1,210,271,210,271
7,2016,4,39,0,3,3,0,7,2,507.5,642.5,1015,1285
7,2016,4,39,0,3,3,2,6,2,134.5,155,269,310
24,2016,4,39,0,3,3,0,13,2,90,111,180,222
25,2016,4,39,0,3,3,0,13,3,33.33,44.333333,100,133
25,2016,4,39,0,3,3,0,13,3,290,396.333333,870,1189
25,2016,4,39,0,3,3,0,13,2,10.5,12.5,21,25
26,2016,4,39,0,3,3,0,13,1,875,1131,875,1131
26,2016,4,39,0,3,3,0,5,1,198,273,198,273
26,2016,4,39,0,3,3,0,7,3,116.67,134.666667,350,404
26,2016,4,39,0,3,3,2,6,2,61,76.5,122,153
55,2016,3,39,0,3,3,0,13,1,116,140,116,140
55,2016,3,39,0,3,3,0,13,1,135,171,135,171
59,2016,3,39,0,3,3,0,5,1,506,664,506,664
59,2016,3,39,0,3,3,0,13,2,30,36.5,60,73
60,2016,3,39,0,3,3,0,13,3,100,116.666667,300,350
60,2016,3,39,0,3,3,0,13,2,30,38.5,60,77
60,2016,3,39,0,3,3,0,7,2,437.5,544.5,875,1089
60,2016,3,39,0,3,3,2,6,3,32.67,35,98,105
75,2016,3,39,0,3,3,0,7,3,58.33,70.666667,175,212
92,2016,7,39,0,3,3,0,13,2,240,276,480,552
108,2016,7,39,0,3,3,0,7,2,52.5,63.5,105,127
121,2016,0,39,0,3,3,0,13,2,210,273,420,546
121,2016,0,39,0,3,3,0,13,1,60,75,60,75
121,2016,0,39,0,3,3,2,12,2,36,49.5,72,99
141,2016,0,39,0,3,3,0,13,1,365,442,365,442
142,2016,0,39,0,3,3,0,13,3,5,6.333333,15,19
142,2016,0,39,0,3,3,0,7,3,256.67,306.333333,770,919
142,2016,0,39,0,3,3,2,6,2,232.5,328.5,465,657
166,2016,8,39,0,3,3,2,6,1,318,404,318,404
166,2016,8,39,0,3,3,0,7,1,70,93,70,93
166,2016,8,39,0,3,3,0,13,1,625,757,625,757
166,2016,8,39,0,3,3,0,13,3,3,3.333333,9,10
171,2016,8,39,0,3,3,0,13,1,665,816,665,816
171,2016,8,39,0,3,3,0,13,2,15,20.5,30,41
171,2016,8,39,0,3,3,0,7,1,910,1109,910,1109
