Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
923,4803,57.0,0.752,0.809,9.0,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999,237827.0,4,10
2689,4637,45.0,0.644,0.284,9.0,-14.867,0,0.179,0.567,0.0169,0.148,0.711,85.191,250000.0,4,5
1011,8555,62.0,0.568,0.453,4.0,-7.453,1,0.0258,0.626,0.0224,0.135,0.224,134.996,271420.0,4,9
6651,8936,28.0,0.624,0.53,10.0,-9.092,0,0.0486,0.28,0.204,0.0839,0.715,145.047,219000.0,4,9
4507,8869,50.0,0.369,0.948,2.0,-3.923,1,0.0376,0.141,0.253,0.169,0.696,94.459,240307.0,4,10
3329,1315,41.0,0.609,0.796,9.0,-8.157,1,0.0331,0.0186,0.921,0.626,0.819,155.046,197000.0,4,6
808,2447,58.0,0.577,0.53,7.0,-6.749,1,0.0312,0.544,3.29e-06,0.103,0.22,85.471,241147.0,4,9
4504,206,6.0,0.359,0.677,2.0,-8.616,1,0.0488,0.732,0.378,0.315,0.494,114.513,2.583783333,4,3
2442,2010,33.0,0.299,0.634,2.0,-13.589,1,0.0438,0.00437,5.46e-05,0.118,0.516,144.189,387640.0,3,2
4830,1910,49.0,0.485,0.0683,7.0,-17.572,1,0.0719,0.994,0.947,0.109,0.235,72.684,2.43635,4,7
1939,5428,68.0,0.654,0.336,6.0,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,2.24,4,0
5684,6839,60.0,0.577,0.936,11.0,-2.924,0,0.078,0.043,1.74e-05,0.413,0.899,168.879,170453.0,4,10
2281,9077,41.0,0.712,0.604,11.0,-8.961,0,0.0307,0.0478,1.02e-06,0.117,0.566,110.022,225969.0,4,9
6352,3641,50.0,0.469,0.236,7.0,-16.981,1,0.0364,0.407,0.0434,0.215,0.415,82.232,399173.0,4,2
3328,4794,50.0,0.615,0.477,2.0,-8.816,1,0.092,0.0558,6.25e-05,0.231,0.731,156.008,259467.0,4,8
2289,6470,44.0,0.701,0.821,5.0,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,203333.0,4,10
5074,2792,37.0,0.611,0.421,5.0,-11.988,0,0.0277,0.807,0.358,0.118,0.495,140.547,2.533216667,4,7
5790,9302,25.0,0.581,0.348,1.0,-13.138,1,0.0339,0.48,0.0675,0.263,0.135,112.123,205714.0,4,1
2954,5216,36.0,0.361,0.91,9.0,-7.914,1,0.0943,0.0338,0.648,0.122,0.305,108.168,486861.0,4,10
1772,1575,60.0,0.449,0.775,7.0,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,249768.0,4,10
1163,3439,85.0,0.507,0.828,10.0,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295.0,4,1
2213,728,60.0,0.499,0.958,9.0,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440.0,4,10
5609,1434,43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,1
98,1595,28.0,0.19,0.136,10.0,-14.818,1,0.0404,0.987,0.712,0.0768,0.0819,71.597,425905.0,4,6
279,3839,54.0,0.46,0.115,1.0,-20.167,1,0.0363,0.971,0.915,0.23,0.0722,102.907,3.011516667,3,7
5595,8999,50.0,0.532,0.699,4.0,-9.496,1,0.0618,0.00674,0.000269,0.0925,0.837,135.425,217467.0,4,10
1872,6496,46.0,0.645,0.74,4.0,-8.626,0,0.0324,0.223,4.3e-05,0.338,0.672,94.931,172333.0,4,2
769,4536,52.0,0.408,0.634,9.0,-6.087,1,0.029,0.216,1.51e-05,0.0903,0.139,80.249,334240.0,4,10
2588,7827,62.0,0.536,0.426,7.0,-10.446,1,0.123,0.64,5.88e-06,0.147,0.375,135.872,211567.0,4,6
6162,7150,51.0,0.66,0.0863,2.0,-19.892,1,0.0597,0.94,0.92,0.117,0.153,131.096,2.579166667,4,7
3876,4301,49.0,0.602,0.935,11.0,-4.802,0,0.0755,0.000844,1.72e-05,0.0621,0.202,124.989,276307.0,4,8
5215,9035,32.0,0.32,0.96,7.0,-7.01,1,0.055,0.00116,0.0986,0.334,0.562,140.861,154307.0,4,10
220,8750,61.0,0.276,0.658,7.0,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,259133.0,4,10
1137,6398,19.0,0.312,0.987,1.0,-4.646,1,0.137,0.000351,0.0318,0.279,0.187,107.271,216715.0,4,8
4341,6591,24.0,0.473,0.913,8.0,-6.05,1,0.0594,0.02,0.000109,0.487,0.594,94.518,203347.0,4,2
555,1592,58.0,0.627,0.935,4.0,-3.257,1,0.0495,0.00145,1.72e-05,0.335,0.903,80.986,2.29335,4,9
1768,8295,45.0,0.764,0.662,9.0,-10.231,0,0.263,0.28,0.000437,0.0918,0.808,88.784,237400.0,4,10
2292,9845,33.0,0.472,0.207,2.0,-11.287,1,0.0326,0.913,3.24e-05,0.115,0.32,86.656,176896.0,4,9
3656,5893,51.0,0.355,0.973,4.0,-7.004,0,0.071,0.000359,0.154,0.142,0.628,187.385,152600.0,4,8
4021,1770,69.0,0.635,0.634,1.0,-8.91,0,0.356,0.195,0.000107,0.198,0.224,107.008,217883.0,4,5
1555,2899,29.0,0.683,0.298,9.0,-11.25,0,0.327,0.0672,2.31e-06,0.109,0.387,120.007,164009.0,4,9
3699,8939,65.0,0.55,0.824,9.0,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,403867.0,4,8
1752,1810,30.0,0.332,0.995,8.0,-6.366,1,0.125,3.52e-05,0.76,0.0762,0.34,95.329,274816.0,4,8
3017,9419,60.0,0.796,0.426,9.0,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,183570.0,4,6
5042,6274,38.0,0.462,0.821,9.0,-5.531,0,0.0418,0.012,0.89,0.179,0.337,129.941,211316.0,4,8
6638,9334,55.0,0.572,0.747,10.0,-6.237,1,0.0943,0.13,2.93e-05,0.108,0.3,158.051,155275.0,4,10
5585,508,42.0,0.607,0.802,7.0,-7.345,1,0.0488,0.000645,0.000206,0.242,0.636,85.98,181218.0,4,10
520,942,44.0,0.428,0.966,7.0,-2.207,1,0.116,0.00783,0.000167,0.0719,0.505,166.06,168937.0,4,2
2979,3291,41.0,0.529,0.836,1.0,-8.429,1,0.0751,0.713,3.01e-05,0.156,0.652,97.22,7.03645,4,3
3225,1020,31.0,0.559,0.668,3.0,-5.511,1,0.0287,0.0438,0.0173,0.226,0.51,118.94,228271.0,4,10
2027,2107,19.0,0.705,0.633,7.0,-7.631,1,0.044,0.0847,1.45e-05,0.106,0.662,92.039,268195.0,4,1
2941,5953,52.0,0.775,0.479,8.0,-12.928,1,0.341,0.138,0.0121,0.105,0.399,150.648,365365.0,5,9
4711,1419,45.0,0.277,0.0456,10.0,-21.903,0,0.0529,0.984,0.928,0.107,0.0398,99.421,262920.0,3,1
2852,3169,45.0,0.742,0.846,11.0,-3.956,0,0.126,0.0754,0.000174,0.129,0.91,159.991,171240.0,4,9
1980,8061,48.0,0.735,0.689,3.0,-4.575,0,0.0379,0.0204,0.00344,0.0499,0.624,114.983,252067.0,4,6
5661,8327,24.0,0.39,0.407,9.0,-9.737,1,0.0284,0.00317,0.00632,0.129,0.681,95.75,247307.0,4,2
4205,6523,47.0,0.756,0.732,7.0,-7.713,1,0.0692,0.00845,0.509,0.115,0.505,169.001,156270.0,4,1
5257,1657,42.0,0.468,0.998,11.0,-2.158,1,0.235,0.000405,7.13e-06,0.39,0.0705,99.928,171880.0,4,10
6457,594,59.0,0.628,0.455,7.0,-12.436,1,0.0427,0.142,0.693,0.135,0.858,102.09,318373.0,4,6
1978,9264,27.0,0.383,0.916,9.0,-5.562,1,0.0467,1.16e-06,0.0266,0.125,0.271,89.927,233225.0,4,10
4489,2686,31.0,0.324,0.883,2.0,-3.544,0,0.0444,3.65e-05,0.212,0.212,0.24,158.035,261301.0,4,10
3174,9523,46.0,0.591,0.286,5.0,-9.439,0,0.0261,0.419,0.0171,0.133,0.311,73.367,263727.0,4,6
5461,5848,45.0,0.649,0.57,9.0,-7.537,0,0.213,0.648,1.26e-06,0.114,0.463,139.831,240000.0,4,5
5759,6949,48.0,0.491,0.834,2.0,-11.204,1,0.0571,0.26,1.07e-05,0.196,0.481,124.122,4.77445,4,10
307,8387,38.0,0.533,0.972,11.0,-5.913,0,0.254,0.00041,1.04e-05,0.336,0.117,130.071,196880.0,4,10
6181,2980,44.0,0.493,0.839,9.0,-5.75,1,0.0431,0.000115,0.0857,0.199,0.36,122.996,279817.0,4,10
382,5397,58.0,0.527,0.622,7.0,-8.172,0,0.0842,0.7,2.82e-06,0.126,0.672,173.709,3.43625,4,3
564,5205,54.0,0.55,0.377,4.0,-9.933,1,0.0254,0.442,0.0955,0.126,0.261,113.608,319787.0,4,10
6271,6640,32.0,0.175,0.993,4.0,-3.179,1,0.143,5.81e-05,0.412,0.185,0.0396,123.699,405867.0,4,8
2734,9831,53.0,0.665,0.583,9.0,-7.271,0,0.043,0.272,2.82e-05,0.311,0.365,105.004,218370.0,4,9
1163,2688,68.0,0.55,0.796,7.0,-7.262,1,0.0378,0.00107,1.18e-05,0.123,0.51,89.876,216493.0,4,9
4243,4428,40.0,0.631,0.531,6.0,-8.238,0,0.0267,0.723,0.148,0.124,0.301,111.938,239276.0,4,6
3389,1464,52.0,0.585,0.969,6.0,-5.58,1,0.0587,0.00131,0.844,0.286,0.138,131.987,309107.0,4,8
1163,6113,50.0,0.245,0.471,9.0,-7.952,0,0.0313,0.652,0.00717,0.126,0.287,165.996,206693.0,4,9
5801,9071,34.0,0.586,0.784,4.0,-12.678,1,0.0433,0.764,0.565,0.115,0.802,115.062,129587.0,4,10
2401,2767,29.0,0.225,0.967,7.0,-2.785,1,0.247,0.000168,0.00119,0.693,0.255,189.557,173403.0,4,8
1105,8077,60.0,0.571,0.618,4.0,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,155040.0,4,10
5604,2769,52.0,0.358,0.93,7.0,-3.389,1,0.0715,7.73e-06,1.28e-06,0.191,0.309,142.011,203413.0,4,10
6423,5662,44.0,0.458,0.217,5.0,-16.582,1,0.0328,0.827,0.805,0.194,0.128,107.506,8.03645,4,7
3729,7240,39.0,0.549,0.758,8.0,-5.991,1,0.0262,0.0267,0.000376,0.213,0.486,109.975,188347.0,4,1
5392,6540,11.0,0.645,0.475,4.0,-13.727,0,0.0455,0.0368,0.847,0.0984,0.0793,110.003,248727.0,4,6
3393,66,33.0,0.532,0.377,3.0,-11.323,1,0.0404,0.0398,0.0364,0.0998,0.654,81.475,310360.0,3,2
681,2080,40.0,0.561,0.492,2.0,-6.086,0,0.032,0.0194,0.0297,0.0579,0.305,140.041,169473.0,4,10
1983,7510,35.0,0.415,0.928,9.0,-3.045,1,0.0762,6.07e-05,0.689,0.0661,0.426,150.017,250600.0,4,8
3638,1955,48.0,0.219,0.908,7.0,-8.505,1,0.1,1.92e-06,0.933,0.319,0.208,121.476,212987.0,3,8
5736,5486,68.0,0.195,0.483,4.0,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107.0,4,10
5922,7512,62.0,0.457,0.223,1.0,-15.432,0,0.0317,0.988,0.918,0.135,0.438,150.998,201768.0,3,1
1668,6940,50.0,0.493,0.107,2.0,-22.122,1,0.0336,0.881,0.906,0.122,0.126,91.326,5.159783333,4,7
1648,687,97.0,0.808,0.897,11.0,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,3.85068333,4,9
1804,8000,27.0,0.302,0.963,1.0,-6.881,0,0.142,1.26e-05,0.866,0.361,0.0901,200.051,206093.0,4,8
4184,4219,43.0,0.503,0.906,8.0,-4.627,1,0.0538,0.000553,0.000128,0.127,0.723,151.001,243249.0,4,8
4648,7247,36.0,0.606,0.679,5.0,-6.091,0,0.0684,0.075,0.00274,0.677,0.964,183.8,238667.0,4,10
419,6884,71.0,0.433,0.854,9.0,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840.0,4,1
1662,7630,44.0,0.764,0.52,8.0,-5.499,0,0.122,0.131,0.000135,0.291,0.324,108.024,138897.0,4,9
6299,3277,5.0,0.578,0.883,7.0,-6.354,1,0.0439,0.000123,0.459,0.284,0.627,125.603,186533.0,4,10
1013,7307,48.0,0.739,0.79,2.0,-4.503,0,0.0658,0.567,0.000322,0.1,0.492,117.394,155027.0,4,10
1190,8044,14.0,0.645,0.798,9.0,-9.737,1,0.123,0.0849,0.000218,0.352,0.408,106.077,168252.0,4,5
3684,8045,37.0,0.538,0.767,10.0,-7.182,0,0.0346,0.0627,0.914,0.403,0.868,119.246,168400.0,4,6
4866,9583,14.0,0.323,0.233,4.0,-13.149,0,0.0331,0.641,0.000958,0.183,0.152,124.621,138791.0,4,6
3848,7111,62.0,0.486,0.961,10.0,-3.687,0,0.0776,1.01e-05,0.000232,0.121,0.65,138.029,199478.0,4,10
5430,2066,8.0,0.541,0.745,4.0,-7.888,1,0.0569,0.42,0.00443,0.111,0.432,130.096,255199.0,4,6
3281,8341,47.0,0.432,0.878,1.0,-4.109,1,0.132,0.00315,0.0398,0.11,0.554,177.922,219342.0,4,1
4682,2591,61.0,0.566,0.889,8.0,-5.22,1,0.0426,4.3e-05,0.00907,0.292,0.141,127.045,233667.0,4,8
5588,1563,42.0,0.295,0.772,7.0,-5.937,1,0.0448,2.84e-05,0.736,0.123,0.0407,89.942,457227.0,4,8
5410,7024,49.0,0.583,0.881,9.0,-4.099,0,0.0904,0.00134,3.49e-05,0.341,0.813,140.09,190487.0,4,1
2347,3882,52.0,0.357,0.565,8.0,-9.915,0,0.0419,0.216,0.835,0.98,0.218,158.032,758360.0,4,8
748,2759,54.0,0.488,0.493,2.0,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,296133.0,4,10
4892,8182,43.0,0.358,0.423,7.0,-7.828,1,0.0338,0.565,3.38e-05,0.0846,0.309,182.959,3.77666667,3,0
1337,9876,16.0,0.671,0.713,11.0,-7.171,0,0.0289,0.817,0.101,0.363,0.626,126.237,182160.0,4,10
133,8328,60.0,0.592,0.813,9.0,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038,224773.0,4,8
1851,3309,70.0,0.572,0.621,2.0,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,3.12573333,4,9
790,688,42.0,0.288,0.629,2.0,-3.252,1,0.039,0.000223,3.91e-06,0.262,0.267,170.15,188720.0,4,1
56,5140,71.0,0.308,0.873,8.0,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587.0,4,10
4262,9313,63.0,0.631,0.793,1.0,-4.086,0,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,189373.0,4,10
4951,2303,25.0,0.504,0.879,4.0,-6.489,0,0.0575,8.34e-05,0.791,0.108,0.259,119.985,429093.0,3,8
1584,41,39.0,0.437,0.932,5.0,-4.633,1,0.0745,0.00234,0.034,0.212,0.162,98.277,290259.0,4,8
2,7419,40.0,0.619,0.871,1.0,-5.214,0,0.0837,0.000337,0.000833,0.0585,0.412,91.507,235543.0,4,8
4414,2589,78.0,0.801,0.795,1.0,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253.0,4,9
4051,7584,27.0,0.315,0.12,9.0,-15.267,0,0.0452,0.995,0.353,0.0747,0.273,86.486,40640.0,4,6
4961,1004,11.0,0.658,0.431,1.0,-12.718,0,0.03,0.615,0.292,0.0902,0.528,132.045,3.893933333,5,0
3291,448,54.0,0.427,0.617,5.0,-6.246,0,0.084,0.00207,2.89e-05,0.241,0.403,113.216,234798.0,4,10
200,7769,46.0,0.611,0.447,7.0,-8.695,1,0.026,0.767,0.00737,0.196,0.153,101.037,216370.0,4,10
2008,5593,24.0,0.638,0.407,6.0,-10.328,1,0.0519,0.887,0.497,0.107,0.43,83.004,221232.0,4,6
1304,4724,71.0,0.832,0.659,10.0,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893.0,4,9
5557,8679,35.0,0.466,0.77,6.0,-5.852,0,0.0322,0.00596,0.000513,0.202,0.475,140.233,122878.0,4,1
6089,4525,24.0,0.399,0.917,4.0,-6.906,0,0.0428,0.00166,0.482,0.0975,0.39,142.782,187693.0,4,10
3654,5592,46.0,0.51,0.693,5.0,-3.192,1,0.0284,0.006,2.04e-06,0.11,0.291,81.981,262815.0,4,10
4455,1534,14.0,0.59,0.562,6.0,-12.892,1,0.234,0.0128,0.661,0.654,0.293,101.332,198480.0,3,6
3215,5280,43.0,0.683,0.47,11.0,-15.561,1,0.0494,0.0268,0.827,0.11,0.205,128.02,293709.0,4,1
2883,9084,46.0,0.642,0.82,9.0,-6.789,0,0.0619,0.0128,1.16e-06,0.299,0.782,126.25,215000.0,4,1
849,5309,63.0,0.652,0.338,9.0,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667.0,4,10
6222,2399,28.0,0.563,0.951,2.0,-4.777,0,0.0616,0.00733,0.0214,0.136,0.321,115.931,282824.0,4,10
4829,6671,26.0,0.356,0.937,2.0,-7.337,1,0.0732,2.47e-05,0.000114,0.123,0.239,192.039,260201.0,4,8
742,8266,55.0,0.636,0.241,7.0,-9.551,1,0.0564,0.691,0.793,0.216,0.256,75.959,123452.0,4,1
2176,2267,28.0,0.242,0.948,5.0,-6.003,1,0.066,4.8e-05,0.000951,0.215,0.601,147.049,235013.0,4,8
116,1794,72.0,0.445,0.856,9.0,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333.0,3,8
1723,6570,34.0,0.635,0.68,1.0,-6.945,1,0.0268,0.485,0.00151,0.738,0.534,113.979,5.34,4,9
2585,4072,16.0,0.584,0.906,7.0,-8.69,1,0.597,0.769,0.447,0.101,0.799,79.633,362487.0,4,2
2481,9539,34.0,0.618,0.469,10.0,-8.38,0,0.0262,0.504,0.000224,0.124,0.45,104.986,263240.0,4,9
2889,1268,64.0,0.552,0.883,10.0,-5.61,0,0.0355,0.209,4.91e-06,0.0912,0.745,99.967,181773.0,4,1
6379,5243,54.0,0.607,0.743,2.0,-4.984,1,0.0375,0.000569,1.11e-05,0.201,0.751,127.942,195867.0,4,10
776,9376,40.0,0.785,0.532,11.0,-9.535,0,0.268,0.396,1e-06,0.109,0.33,94.935,214316.0,4,9
3464,6528,39.0,0.81,0.233,5.0,-15.719,0,0.0515,0.981,0.00517,0.132,0.555,86.258,146227.0,4,2
3063,218,33.0,0.444,0.698,7.0,-8.158,0,0.0343,0.0996,0.00403,0.105,0.432,185.975,293404.0,4,6
2024,3488,44.0,0.342,0.978,9.0,-3.55,1,0.0969,0.174,0.345,0.1,0.252,171.348,219080.0,4,10
2840,1265,71.0,0.661,0.618,4.0,-8.422,0,0.313,0.368,0.000563,0.0743,0.81,148.544,201942.0,4,9
165,2253,37.0,0.658,0.502,4.0,-10.346,1,0.214,0.524,0.00164,0.099,0.419,94.936,260842.0,4,9
4102,116,31.0,0.477,0.972,4.0,-5.858,0,0.0569,5.24e-05,0.802,0.136,0.397,122.002,186551.0,4,8
100,1224,27.0,0.53,0.956,4.0,-6.327,0,0.0861,0.00577,0.00808,0.101,0.907,171.982,278367.0,4,2
6414,5659,31.0,0.52,0.216,7.0,-19.432,1,0.0404,0.787,0.318,0.117,0.368,144.849,464613.0,4,2
1544,1335,45.0,0.82,0.604,8.0,-4.64,1,0.137,0.446,0.000125,0.0984,0.886,162.776,189320.0,4,9
4325,7810,41.0,0.152,0.0542,2.0,-23.323,0,0.0378,0.956,0.844,0.104,0.153,90.94,225475.0,4,1
3846,3293,84.0,0.527,0.922,9.0,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,181680.0,4,1
931,6418,40.0,0.151,0.213,5.0,-12.97,1,0.0426,0.961,0.894,0.106,0.0377,70.968,2.283683333,4,7
3631,6310,63.0,0.701,0.341,1.0,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,2.525116667,3,7
3762,1980,32.0,0.531,0.559,4.0,-7.839,0,0.0272,0.269,0.2,0.149,0.389,147.043,178147.0,4,6
2040,5910,32.0,0.696,0.873,5.0,-6.941,1,0.0582,0.00137,0.000733,0.144,0.784,109.846,236893.0,4,10
5951,1573,41.0,0.684,0.792,2.0,-5.377,1,0.0576,0.508,0.00633,0.069,0.927,98.527,267720.0,4,2
3840,9744,20.0,0.662,0.918,6.0,-3.468,0,0.0414,0.108,1.45e-06,0.2,0.919,100.001,236027.0,4,9
1867,1593,38.0,0.32,0.887,6.0,-5.11,1,0.0509,6.64e-05,4.94e-06,0.348,0.431,175.088,255857.0,4,8
4217,5350,22.0,0.651,0.729,1.0,-5.326,0,0.0272,0.122,0.00782,0.217,0.756,87.965,225485.0,4,10
1839,6485,77.0,0.657,0.447,9.0,-9.299,0,0.087,0.701,0.924,0.198,0.537,184.315,86739.0,4,9
1640,235,39.0,0.417,0.671,7.0,-9.714,1,0.0348,0.0407,0.87,0.282,0.338,78.953,896227.0,4,10
5738,8971,35.0,0.391,0.931,11.0,-4.193,1,0.0997,0.00068,2.98e-06,0.371,0.613,164.075,132867.0,4,10
1872,3557,42.0,0.643,0.619,6.0,-7.111,0,0.0439,0.131,4.24e-05,0.0784,0.466,71.742,256466.0,4,2
1271,6220,41.0,0.532,0.925,2.0,-3.509,1,0.0341,3.5e-05,6.77e-05,0.112,0.563,95.019,232421.0,4,8
4218,5250,64.0,0.307,0.748,2.0,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,302648.0,4,8
6117,218,44.0,0.568,0.877,4.0,-7.043,0,0.0526,0.00357,0.214,0.125,0.172,108.524,327373.0,4,8
6624,7136,50.0,0.573,0.494,7.0,-8.938,0,0.0735,0.48,0.0259,0.121,0.762,149.883,3.691266667,4,0
4453,5038,64.0,0.56,0.632,7.0,-9.033,1,0.0334,0.861,0.013,0.0985,0.373,107.987,4.156933333,4,3
2244,8812,78.0,0.447,0.954,8.0,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,272027.0,4,9
5849,7220,26.0,0.437,0.522,9.0,-10.668,0,0.0259,0.000499,0.763,0.0895,0.392,94.791,191147.0,4,6
5959,7757,94.0,0.798,0.62,8.0,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,4,9
4303,9680,35.0,0.739,0.572,9.0,-6.762,0,0.0436,0.346,2.29e-06,0.303,0.566,139.063,171799.0,4,5
970,1094,45.0,0.659,0.902,2.0,-7.464,1,0.133,0.462,3.94e-05,0.0712,0.674,175.468,2.79733333,4,10
5328,3803,18.0,0.61,0.801,2.0,-5.937,1,0.0257,0.0117,0.000124,0.61,0.755,104.976,209464.0,4,10
6295,1349,13.0,0.364,0.805,1.0,-5.015,1,0.103,0.00468,0.000262,0.262,0.467,134.948,189672.0,4,6
6453,8443,50.0,0.846,0.599,8.0,-9.675,0,0.0526,0.000294,4.53e-05,0.121,0.111,100.07,174600.0,4,5
994,2305,34.0,0.407,0.682,10.0,-9.066,1,0.0431,0.00215,0.899,0.0618,0.0519,122.011,344587.0,4,6
3296,5547,67.0,0.573,0.929,11.0,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,289560.0,4,8
222,9253,48.0,0.823,0.569,7.0,-9.301,0,0.0498,0.0571,0.00242,0.0938,0.831,111.974,258316.0,4,1
4747,1795,61.0,0.35,0.293,2.0,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,166467.0,4,10
3531,2059,23.0,0.617,0.465,3.0,-10.551,1,0.0668,0.809,1.03e-06,0.141,0.96,153.636,4.925,3,3
2147,4182,6.0,0.493,0.911,8.0,-6.087,1,0.0584,0.0443,4.47e-06,0.227,0.4,143.021,188993.0,4,6
1561,9639,36.0,0.812,0.755,2.0,-7.606,1,0.141,0.0624,2.66e-05,0.157,0.178,171.985,136744.0,4,5
831,3251,67.0,0.295,0.924,5.0,-3.407,1,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,239387.0,4,8
6641,9402,32.0,0.657,0.669,5.0,-5.847,0,0.0304,0.55,2.4e-05,0.254,0.611,146.04,118656.0,4,6
3340,5703,50.0,0.488,0.341,4.0,-8.582,1,0.0302,0.726,6.77e-05,0.263,0.142,120.93,5.06045,4,0
2109,8543,48.0,0.715,0.461,10.0,-14.473,1,0.0394,0.124,1.99e-06,0.0662,0.775,139.291,2.419333333,4,4
1946,895,53.0,0.281,0.941,10.0,-4.448,0,0.115,6.8e-06,7.92e-06,0.346,0.553,140.048,172572.0,4,10
3066,426,36.0,0.531,0.826,9.0,-5.13,1,0.0391,0.00386,2.1e-05,0.48,0.455,90.035,201847.0,4,9
3186,4237,34.0,0.523,0.684,2.0,-5.449,1,0.0374,0.00448,1.92e-05,0.0822,0.693,136.983,193390.0,4,2
5585,3256,39.0,0.366,0.825,2.0,-8.324,1,0.0622,0.00031,0.0277,0.327,0.769,174.027,206619.0,4,2
1080,6601,15.0,0.518,0.53,1.0,-8.325,0,0.0309,0.442,7.98e-06,0.0927,0.131,80.015,4.31605,4,0
5826,2949,61.0,0.665,0.766,10.0,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683,219307.0,4,1
5793,4186,51.0,0.794,0.613,3.0,-8.711,1,0.0295,0.329,2.67e-06,0.0764,0.823,110.738,243893.0,4,10
4503,3708,31.0,0.488,0.71,9.0,-5.846,1,0.0302,0.0169,0.000172,0.139,0.634,113.704,238400.0,4,10
5274,7662,45.0,0.555,0.977,8.0,-5.083,1,0.155,0.00103,0.0202,0.617,0.509,113.651,241240.0,4,10
5173,6522,49.0,0.75,0.596,3.0,-8.594,1,0.106,0.132,0.0189,0.124,0.334,102.021,207059.0,4,6
4203,3474,31.0,0.554,0.727,7.0,-8.132,1,0.0264,0.285,7.79e-06,0.267,0.582,97.47,369400.0,4,2
1560,6302,51.0,0.323,0.947,10.0,-4.234,0,0.0912,0.000102,0.141,0.272,0.311,166.98,245053.0,4,8
3324,4143,7.0,0.541,0.674,4.0,-9.291,1,0.112,0.761,0.863,0.111,0.572,145.952,163387.0,4,2
1985,3013,52.0,0.736,0.454,8.0,-9.339,1,0.0266,0.0746,0.121,0.339,0.396,113.994,195707.0,4,10
5618,4773,66.0,0.565,0.587,4.0,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,198467.0,4,6
6567,4861,42.0,0.528,0.909,11.0,-6.95,1,0.0438,3e-05,0.0346,0.376,0.823,147.988,153960.0,4,1
1002,4226,65.0,0.489,0.892,11.0,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93,160886.0,4,6
3891,7487,76.0,0.668,0.921,7.0,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440.0,4,10
4540,1078,65.0,0.459,0.926,4.0,-3.415,1,0.155,0.0239,1.93e-05,0.183,0.569,151.534,243453.0,4,10
1100,3285,45.0,0.489,0.0923,7.0,-19.022,1,0.047,0.981,0.913,0.109,0.156,118.482,3.30735,3,7
350,9347,53.0,0.498,0.836,10.0,-5.224,0,0.0669,0.158,6.59e-06,0.971,0.279,144.882,3.551133333,4,9
5703,4671,57.0,0.468,0.839,9.0,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242027.0,4,6
5687,6280,37.0,0.493,0.986,1.0,-2.279,1,0.0917,0.000967,0.00662,0.123,0.567,122.036,186307.0,4,10
3432,7107,30.0,0.648,0.651,7.0,-13.139,1,0.0449,0.741,0.000655,0.122,0.961,112.125,185773.0,4,2
2276,9902,30.0,0.531,0.801,5.0,-6.618,0,0.0631,0.152,1.13e-05,0.126,0.681,172.906,183645.0,4,5
